PL,MRP element data,Date,Need Dt,PO Message,Days of reschedule,  Material,Material description,Quantity,Qty to Cancel,MOQ,FCST Ref
EMS02Q20001011HWA0003K,9660001694/00350,3/8/2023,3/17/2023,Reschedule out,9,07091805-001,"Chip Thick Film Resistor,0.1W,7680ohm,+/",5000,0,5000,202304
EMS02Q20001011HWA0003K,9660001694/00360,3/8/2023,3/17/2023,Reschedule out,9,07091869-001,"Chip Thick Film Resistor,0.0625W,5.1ohm,",2000,0,2000,202304
EMS02Q20001011HWA0003K,9660001694/00370,3/8/2023,3/17/2023,Reschedule out,9,07092378-001,"Chip Thick Film Resistor,0.25W,36ohm,+/-",5000,0,5000,202304
EMS02Q20001011HWA0003K,9660001694/00380,3/8/2023,3/17/2023,Reschedule out,9,07092380-001,"Chip Thick Film Resistor,0.0625W,49.9ohm",30000,0,10000,202304
EMS02Q20001011HWA0003K,9660001694/00390,3/8/2023,3/17/2023,Reschedule out,9,07092387-001,"Chip Thick Film Resistor,0.25W,18ohm,+/-",5000,0,5000,202304
EMS02Q20001011HWA0003K,9660001694/00400,3/8/2023,3/17/2023,Reschedule out,9,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",3000,0,1000,202304
EMS02Q20000899HWA0020K,9660001538/00460,1/25/2023,1/24/2023,Reschedule in,-1,07092392-001,"Chip Thick Film Resistor,0.0625W,20ohm,+",9000,0,1000,202302
EMS02Q20001011HWA0002K,9660001694/00410,3/8/2023,3/17/2023,Reschedule out,9,07092458-001,"Chip Thick Film Resistor,0.05W,3300ohm,+",10000,0,10000,202304
EMS02Q20001011HWA0002K,9660001694/00420,3/8/2023,3/17/2023,Reschedule out,9,07092657-001,"Chip Thick Film Resistor,0.05W,33ohm,+/-",100000,0,10000,202304
EMS02Q20001011HWA0002K,9660001694/00430,3/8/2023,3/17/2023,Reschedule out,9,08010430-001,"Non-Solid THT Aluminium Capacitor,16V,10",3000,0,600,202304
EMS02Q20001011HWA0002K,9660001694/00440,3/8/2023,2/14/2023,Reschedule in,-22,08010466-002,"Non-Solid THT Aluminium Capacitor,100V,2",3000,0,500,202303
EMS02Q20001011HWA0002K,9660001694/00450,3/8/2023,3/17/2023,Reschedule out,9,08070450-001,"Low VoltageANDCapacity MLCC(less=100V,le",12000,0,1000,202304
EMS02Q20001011HWA0002K,9660001694/00460,3/8/2023,3/17/2023,Reschedule out,9,08070530-002,"Low VoltageANDCapacity MLCC(less=100V,le",70000,0,10000,202304
EMS02Q20001011HWA0002K,9660001694/00470,3/8/2023,3/17/2023,Reschedule out,9,08070545-001,"LowVoltageCapacityMLCC(100V,1uf),50""",10000,0,10000,202304
EMS02Q20001011HWA0002K,9660001694/00480,3/8/2023,3/17/2023,Reschedule out,9,08070547-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",10000,0,10000,202304
EMS02Q20001011HWA0002K,9660001694/00490,3/8/2023,3/17/2023,Reschedule out,9,8070564,"Chip Multilayer Ceramic Capacitor,6.3V,4",64000,0,4000,202304
EMS02Q20001011HWA0002K,9660001694/00500,3/8/2023,3/17/2023,Reschedule out,9,08070580-001,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",10000,0,10000,202304
EMS02Q20000900HWA0020K,9660001539/00510,1/20/2023,1/24/2023,Reschedule out,4,08010466-002,"Non-Solid THT Aluminium Capacitor,100V,2",30000,0,500,202302
EMS02Q20001011HWA0005K,9660001694/00510,3/8/2023,3/17/2023,Reschedule out,9,08070607-001,Low VoltageANDCapacity MLCC(LESSTHAN=100,4000,0,2000,202304
EMS02Q20001011HWA0005K,9660001694/00520,3/8/2023,3/17/2023,Reschedule out,9,08070614-002,"Low VoltageANDCapacity MLCC(less=100V,le",350000,0,10000,202304
EMS02Q20001011HWA0005K,9660001694/00530,3/8/2023,3/17/2023,Reschedule out,9,08070625-001,Low VoltageANDCapacity MLCC(less than=10,5000,0,5000,202304
EMS02Q20001011HWA0005K,9660001694/00540,3/8/2023,3/17/2023,Reschedule out,9,08070627-002,"Low VoltageANDCapacity MLCC(less=100V,le",4000,0,4000,202304
EMS02Q20001011HWA0005K,9660001694/00550,3/8/2023,3/17/2023,Reschedule out,9,08070667-002,"High Capacity MLCC(1uf),6.3V,2200nF,+/-2",20000,0,10000,202304
EMS02Q20001011HWA0005K,9660001694/00560,3/8/2023,3/17/2023,Reschedule out,9,08070675-001,"Low VoltageANDCapacity MLCC(less=100V,le",15000,0,3000,202304
EMS02Q20001011HWA0005K,9660001694/00570,3/8/2023,3/17/2023,Reschedule out,9,08070693-001,"High Capacity MLCC(more=1uf),6.3V,10000n",123000,0,3000,202304
EMS02Q20001011HWA0005K,9660001694/00580,3/8/2023,3/17/2023,Reschedule out,9,08070696-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",15000,0,15000,202304
EMS02Q20001011HWA0005K,9660001694/00590,3/8/2023,3/17/2023,Reschedule out,9,08070702-001,"High Capacity MLCC(1uf),16V,2200nF,+/-10",12000,0,2000,202304
EMS02Q20001011HWA0005K,9660001694/00600,3/8/2023,3/17/2023,Reschedule out,9,08070718-001,"SMD Ceramic Capacitor,25V,0.33nF,+/-10%,",15000,0,15000,202304
EMS02Q20001011HWA0009K,9660001694/00610,2/26/2023,3/17/2023,Reschedule out,19,08070746-001,"Low Voltage  Capacity MLCC(100V,1uf),25V",15000,0,15000,202304
EMS02Q20001011HWA0009K,9660001694/00620,2/26/2023,3/17/2023,Reschedule out,19,8070752,Chip Multilayer Ceramic Capacitor 6.3V 0,15000,0,15000,202304
EMS02Q20001011HWA0009K,9660001694/00630,2/26/2023,3/17/2023,Reschedule out,19,8070819,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,90000,0,10000,202304
EMS02Q20001011HWA0009K,9660001694/00640,2/26/2023,3/17/2023,Reschedule out,19,8070962,SMD Ceramic Capacitor 25V 1000nF +/-10%,16000,0,4000,202304
EMS02Q20001011HWA0009K,9660001694/00650,2/26/2023,3/17/2023,Reschedule out,19,08071219-001,"Low Voltage  Capacity MLCC(100V,1uf),10V",15000,0,15000,202304
EMS02Q20001011HWA0009K,9660001694/00660,2/26/2023,3/17/2023,Reschedule out,19,08071476-001,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",3000,0,1000,202304
EMS02Q20001011HWA0009K,9660001694/00690,2/26/2023,2/14/2023,Reschedule in,-12,08071918-002,Low VoltageANDCapacity MLCC(LESSTHAN=100,75000,0,15000,202303
EMS02Q20001011HWA0009K,9660001694/00700,2/26/2023,2/14/2023,Reschedule in,-12,08072281-001,"Low Voltage  Capacity MLCC(100V,1uf),100",8000,0,4000,202303
EMS02Q20001026HWA0001K,9660001732/00010,3/10/2023,3/17/2023,Reschedule out,7,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",20000,0,10000,202304
EMS02Q20001026HWA0001K,9660001732/00020,3/10/2023,3/17/2023,Reschedule out,7,13030168,Ceramic filter-2455MHz-0.6-Commercial gr,8000,0,4000,202304
EMS02Q20001031HWA0001K,9660001737/00010,4/10/2023,3/17/2023,Reschedule in,-24,08071012-001,"Low Voltage  Capacity MLCC(100V,1uf),50V",30000,0,10000,202304
EMS02Q20001031HWA0001K,9660001737/00050,4/10/2023,2/14/2023,Reschedule in,-55,99014SBW,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",2360,0,10,202303
EMS02Q20001031HWA0001K,9660001737/00030,4/10/2023,3/17/2023,Reschedule in,-24,08770067-001,ceramic capacitors 100V 1uf -50V -0.0082,10000,0,10000,202304
EMS02Q20001031HWA0001K,9660001737/00040,4/10/2023,3/17/2023,Reschedule in,-24,13030168,Ceramic filter-2455MHz-0.6-Commercial gr,8000,0,4000,202304
EMS02Q20001013HWA0001K,9660001711/00010,1/20/2023,1/24/2023,Reschedule out,4,8071495,High Q RF Ceramic Capacitor-50V-0.0002nF,320000,0,10000,202302
EMS02Q20001006HWA0001K,9660001685/00010,1/20/2023,1/24/2023,Reschedule out,4,8071495,High Q RF Ceramic Capacitor-50V-0.0002nF,630000,0,10000,202302
EMS02Q20001016HWA0001K,9660001714/00010,3/10/2023,2/14/2023,Reschedule in,-24,8071495,High Q RF Ceramic Capacitor-50V-0.0002nF,10000,0,10000,202303
EMS02Q20001017HWA0001K,9660001687/00010,3/29/2023,2/14/2023,Reschedule in,-43,8071495,High Q RF Ceramic Capacitor-50V-0.0002nF,30000,0,10000,202303
EMS02Q20001022HWA0001K,9660001722/00010,2/1/2023,1/24/2023,Reschedule in,-8,8071610,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0,10000,202302
EMS02Q20001023HWA0002K,9660001723/00010,2/1/2023,1/24/2023,Reschedule in,-8,8071610,"Chip Multilayer Ceramic Capacitor,6.3V,4",120000,0,10000,202302
EMS02Q20001011HWA0004K,9660001694/00710,3/8/2023,3/17/2023,Reschedule out,9,08072352-001,"High-Q RF MLCC,50V,0.0005nF,+/-0.05pF,NP",10000,0,10000,202304
EMS02Q20001011HWA0004K,9660001694/00720,3/8/2023,3/17/2023,Reschedule out,9,08110012-001,"Solid SMD Al Capacitor,16V,100uF,+/-20%,",7000,0,1000,202304
EMS02Q20001011HWA0004K,9660001694/00730,3/8/2023,3/17/2023,Reschedule out,9,10031118-001,"SMTInductor,0.0068uH,5%,0.32ohm,1.05*0""",4000,0,1000,202304
EMS02Q20001011HWA0004K,9660001694/00740,3/8/2023,3/17/2023,Reschedule out,9,10031615,"SMT Inductor,2.2uH,+/-20%,0.039ohm,4.9A,",6000,0,500,202304
EMS02Q20001011HWA0004K,9660001694/00750,3/8/2023,3/17/2023,Reschedule out,9,10031974,"Chip Inductor,60uH,+/-5%,1.1ohm,0.2A,3.4",50000,0,500,202304
EMS02Q20001011HWA0004K,9660001694/00760,3/8/2023,3/17/2023,Reschedule out,9,10040389,"EMI Com-mode Inductor,single phase,5V,50",50000,0,10000,202304
EMS02Q20001011HWA0004K,9660001694/00770,3/8/2023,3/17/2023,Reschedule out,9,10070012,"EMIchip,220ohm,0.05ohm,2A,0805",8000,0,4000,202304
EMS02Q20001011HWA0004K,9660001694/00780,3/8/2023,3/17/2023,Reschedule out,9,10070055,"EMIBead,+/-25%,1000ohm,1.25ohm,0.25A,0""",24000,0,4000,202304
EMS02Q20001011HWA0004K,9660001694/00790,3/8/2023,3/17/2023,Reschedule out,9,10070063,"EMIBead,25%,80ohm,0.038ohm,2.3A,0402,A""",10000,0,10000,202304
EMS02Q20001011HWA0004K,9660001694/00800,3/8/2023,3/17/2023,Reschedule out,9,10070076,"EMI Bead,25%,330ohm,0.08ohm,1.5A,SMT,The",4000,0,4000,202304
EMS02Q20001012HWA0001K,9660001696/00010,3/8/2023,3/17/2023,Reschedule out,9,10070012,"EMIchip,220ohm,0.05ohm,2A,0805",4000,0,4000,202304
EMS02Q20001012HWA0001K,9660001696/00020,3/8/2023,3/17/2023,Reschedule out,9,34130221,"Optical Transceiver Device,1310nm(Tx)/14",2600,0,10,202304
EMS02Q20001011HWA0006K,9660001694/00810,3/8/2023,3/17/2023,Reschedule out,9,10070083,"EMI Bead,25%,600ohm,0.4ohm,0.2A,0402,spl",10000,0,10000,202304
EMS02Q20001011HWA0006K,9660001694/00820,3/8/2023,3/17/2023,Reschedule out,9,10100033,"Mobile Dedicated,chip Inductor,10nH+/-5%",10000,0,10000,202304
EMS02Q20001011HWA0006K,9660001694/00830,3/8/2023,3/17/2023,Reschedule out,9,10100171,"Terminal Chip Inductor,0.0024uH,+/-0.3nH",10000,0,10000,202304
EMS02Q20001011HWA0006K,9660001694/00840,3/8/2023,3/17/2023,Reschedule out,9,12020344-001,"Crystal Oscillator,25MHz,18pF,+/- 15,50o",3300,0,100,202304
EMS02Q20001011HWA0006K,9660001694/00850,3/8/2023,3/17/2023,Reschedule out,9,12020355-001,Crystal Resonator-40 MHz-12pF-+/-6ppm-30,6000,0,3000,202304
EMS02Q20001011HWA0006K,9660001694/00860,3/8/2023,3/17/2023,Reschedule out,9,15010422-001,"Switching Diode,250V,225mA,0.93V,50ns,si",3200,0,200,202304
EMS02Q20001011HWA0006K,9660001694/00870,3/8/2023,3/17/2023,Reschedule out,9,15010589-002,"Fast Recovery Diode,200V,1A,1V,35ns,SOD1",3000,0,200,202304
EMS02Q20001011HWA0006K,9660001694/00880,3/8/2023,3/17/2023,Reschedule out,9,15020346-001,"LED,0.018cd,Brillian Yellow Green 570~57",31400,0,200,202304
EMS02Q20001011HWA0006K,9660001694/00890,3/8/2023,3/17/2023,Reschedule out,9,15020396-001,"LED,0.0225cd,20mA,0603",3000,0,1000,202304
EMS02Q20001011HWA0006K,9660001694/00900,3/8/2023,3/17/2023,Reschedule out,9,15040337-001,"Transient Voltage Supressor,-120V,-145V,",3000,0,1000,202304
EMS02Q20001014HWA0001K,9660001712/00010,1/20/2023,1/24/2023,Reschedule out,4,15040264-001,Diodo TVS-7V-15V-63 W-3A-SOD882/0402-Ter,25000,0,0,202302
EMS02Q20001015HWA0001K,9660001713/00010,2/26/2023,2/14/2023,Reschedule in,-12,15040264-001,Diodo TVS-7V-15V-63 W-3A-SOD882/0402-Ter,4000,0,0,202303
EMS02Q20001011HWA0010K,9660001694/00910,3/8/2023,3/17/2023,Reschedule out,9,15050146-003,"Transistor,NPN,40V,1000mA,300mW,500mV@1A",3200,0,200,202304
EMS02Q20001011HWA0010K,9660001694/00920,3/8/2023,3/17/2023,Reschedule out,9,39140539,"SLIC,3.3V,-115V,VQFN48",3390,0,10,202304
"EMS02Q20000953HWA0018H , 11H",9660001598/00360,3/10/2023,3/17/2023,Reschedule out,7,21206383-001,"EchoLife HG8145V5 plastic parts , 212063",4800,0,5,202304
EMS02Q20001008HWA0001H,9660001690/00010,12/30/2023,4/16/2023,Reschedule in,-258,21206383-001,"EchoLife HG8145V5 plastic parts , 212063",186,0,5,202305
EMS02Q20001025HWA0001H,9660001731/00010,4/16/2023,3/17/2023,Reschedule in,-30,21206383-001,"EchoLife HG8145V5 plastic parts , 212063",10,0,5,202304
EMS02Q20000971HWA0011H,9660001622/00170,3/8/2023,2/14/2023,Reschedule in,-22,29041013,"DKBA8.817.1759,Product Blank Nameplate,V",5000,0,2000,202303
EMS02Q20000926HWA0004H,9660001577/00110,4/20/2023,4/16/2023,Reschedule in,-4,29041013,"DKBA8.817.1759,Product Blank Nameplate,V",1600,0,2000,202305
EMS02Q20000997HWA0002H,9660001650/00070,4/8/2023,3/17/2023,Reschedule in,-22,29043092,"Product Label,Label,DKBA8.818.5922,Indiv",6000,0,2000,202304
EMS02Q20001037HWA0001H,9660001743/00010,4/20/2023,4/16/2023,Reschedule in,-4,29043092,"Product Label,Label,DKBA8.818.5922,Indiv",2000,0,2000,202305
EMS02Q20001035HWA0001H,9660001741/00010,3/17/2023,3/17/2023,Ok,0,29043092,"Product Label,Label,DKBA8.818.5922,Indiv",14000,0,2000,202304
EMS02Q20001036HWA0001H,9660001742/00010,4/16/2023,3/17/2023,Reschedule in,-30,29043092,"Product Label,Label,DKBA8.818.5922,Indiv",20000,0,2000,202304
EMS02Q20001033HWA0001H,9660001739/00010,12/30/2023,4/16/2023,Reschedule in,-258,99014XRU,"Network Port Connector,Single row,4-Port",4980,0,10,202305
EMS02Q20001034HWA0001H,9660001740/00010,12/30/2023,4/16/2023,Reschedule in,-258,29043092,"Product Label,Label,DKBA8.818.5922,Indiv",30000,0,2000,202305
EMS02Q20000986HWA0015K,9660001637/01130,1/25/2023,2/14/2023,Reschedule out,20,39111097-001,Switching Regulators buck Single Phase,10000,0,10,202303
EMS02Q20000993HWA0013K,9660001644/01120,1/25/2023,2/14/2023,Reschedule out,20,39111097-001,Switching Regulators buck Single Phase,10000,0,10,202303
EMS02Q20000952HWA0016K,9660001597/01160,2/1/2023,3/17/2023,Reschedule out,44,39111097-001,Switching Regulators buck Single Phase,25970,0,10,202304
EMS02Q20000994HWA0004K,9660001645/00130,2/2/2023,4/16/2023,Reschedule out,73,39111097-001,Switching Regulators buck Single Phase,28000,0,10,202305
EMS02Q20000954HWA0014K,9660001599/01140,2/1/2023,3/17/2023,Reschedule out,44,39111097-001,Switching Regulators buck Single Phase,40000,0,10,202304
EMS02Q20000901HWA0016K,9660001540/01170,1/25/2023,2/14/2023,Reschedule out,20,39111097-001,Switching Regulators buck Single Phase,50000,0,10,202303
EMS02Q20000992HWA0014K,9660001643/01180,1/25/2023,2/14/2023,Reschedule out,20,39111097-001,Switching Regulators buck Single Phase,109940,0,10,202303
EMS02Q20000967HWA0012K,9660001616/00970,1/25/2023,1/24/2023,Reschedule in,-1,39111119-001,"Switching Regulators,Buck,Single Phase,3",5220,0,10,202302
EMS02Q20000986HWA0014K,9660001637/01140,1/25/2023,1/24/2023,Reschedule in,-1,39111119-001,"Switching Regulators,Buck,Single Phase,3",10000,0,10,202302
EMS02Q20000993HWA0014K,9660001644/01130,1/25/2023,1/24/2023,Reschedule in,-1,39111119-001,"Switching Regulators,Buck,Single Phase,3",10000,0,10,202302
EMS02Q20000954HWA0016K,9660001599/01150,1/25/2023,1/24/2023,Reschedule in,-1,39111119-001,"Switching Regulators,Buck,Single Phase,3",40000,0,10,202302
EMS02Q20000901HWA0017K,9660001540/01180,1/25/2023,2/14/2023,Reschedule out,20,39111119-001,"Switching Regulators,Buck,Single Phase,3",50000,0,10,202303
EMS02Q20000992HWA0015K,9660001643/01190,2/1/2023,2/14/2023,Reschedule out,13,39111119-001,"Switching Regulators,Buck,Single Phase,3",94580,0,10,202303
EMS02Q20000952HWA0015K,9660001597/01170,2/1/2023,3/17/2023,Reschedule out,44,39111119-001,"Switching Regulators,Buck,Single Phase,3",110550,0,10,202304
EMS02Q20000964HWA0002K,9660001613/00010,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,1450,0,10,202303
EMS02Q20000966HWA0002K,9660001615/00010,2/1/2023,2/14/2023,Reschedule out,13,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,2000,0,10,202303
EMS02Q20000967HWA0013K,9660001616/00990,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,3000,0,10,202303
EMS02Q20000986HWA0013K,9660001637/01160,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,5000,0,10,202303
EMS02Q20000993HWA0015K,9660001644/01150,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,5000,0,10,202303
EMS02Q20000994HWA0003K,9660001645/00140,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,7000,0,10,202303
EMS02Q20000954HWA0015K,9660001599/01170,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,20000,0,10,202303
EMS02Q20000901HWA0018K,9660001540/01200,2/2/2023,2/14/2023,Reschedule out,12,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,25000,0,10,202303
EMS02Q20000952HWA0014K,9660001597/01190,2/2/2023,3/17/2023,Reschedule out,43,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,32490,0,10,202304
EMS02Q20000992HWA0016K,9660001643/01210,2/2/2023,3/17/2023,Reschedule out,43,39160139,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,47270,0,10,202304
EMS02Q20001009HWA0001K,9660001691/00010,2/26/2023,2/14/2023,Reschedule in,-12,99014SBW,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",2890,0,10,202303
EMS02Q20001029HWA0001K,9660001735/00020,3/10/2023,2/14/2023,Reschedule in,-24,99014SBW,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",2240,0,10,202303
EMS02Q20001032HWA0001K,9660001738/00010,2/26/2023,2/14/2023,Reschedule in,-12,99014SBW,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",2990,0,10,202303
EMS02Q20001030HWA0001K,9660001736/00010,2/26/2023,2/14/2023,Reschedule in,-12,99014SBW,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",4260,0,10,202303
EMS02Q20000998HWA0001K,9660001651/00010,2/1/2023,Cancel PO,Cancel PO,Cancel PO,7091642,Chip Thick Film Resistor 1/10W 36.5kohm,5000,5000,5000,Excess
EMS02Q20000987HWA0022K,9660001638/00010,2/26/2023,2/14/2023,Reschedule in,-12,03015BCM,"PCB,EchoLife ONT,HS8145VD,GPON Terminal",4416,0,1,202303
EMS02Q20000952HWA0022K,9660001597/00450,2/26/2023,2/14/2023,Reschedule in,-12,07092387-001,"Chip Thick Film Resistor,0.25W,18ohm,+/-",50000,0,5000,202303
EMS02Q20000967HWA0014K,9660001616/00680,2/26/2023,1/24/2023,Reschedule in,-33,08071610-001,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0,10000,202302
EMS02Q20000986HWA0016K,9660001637/00770,2/26/2023,2/14/2023,Reschedule in,-12,08071610-001,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0,10000,202303
EMS02Q20000993HWA0016K,9660001644/00770,2/26/2023,2/14/2023,Reschedule in,-12,08071610-001,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0,10000,202303
EMS02Q20001011HWA0011K,9660001694/00680,2/26/2023,2/14/2023,Reschedule in,-12,08071610-001,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0,10000,202303
EMS02Q20000901HWA0021K,9660001540/00830,2/2/2023,2/14/2023,Reschedule out,12,08072281-001,"Low Voltage  Capacity MLCC(100V,1uf),100",52000,0,4000,202303
EMS02Q20000952HWA0017K,9660001597/00870,2/2/2023,2/14/2023,Reschedule out,12,08770067-001,ceramic capacitors 100V 1uf -50V -0.0082,60000,0,10000,202303
EMS02Q20000901HWA0023K,9660001540/00920,2/2/2023,1/24/2023,Reschedule in,-9,10070012,"EMIchip,220ohm,0.05ohm,2A,0805",152000,0,4000,202302
EMS02Q20000952HWA0023K,9660001597/00990,2/26/2023,2/14/2023,Reschedule in,-12,10100033,"Mobile Dedicated,chip Inductor,10nH+/-5%",90000,0,10000,202303
EMS02Q20001008HWA0005H,9660001690/00050,4/8/2023,4/16/2023,Reschedule out,8,14080577,"Network Port Connector,Single row,4-Port",16200,0,100,202305
EMS02Q20001008HWA0004H,9660001690/00040,4/3/2023,4/16/2023,Reschedule out,13,14080578,"Network Port Connector,Single row,Single",17000,0,1000,202305
EMS02Q20001008HWA0004H,9660001690/00030,4/3/2023,4/16/2023,Reschedule out,13,14080579,"Network Port Connector,Single row,Single",16450,0,350,202305
EMS02Q20001008HWA0004H,9660001690/00020,4/3/2023,3/17/2023,Reschedule in,-17,4050278,Signal Cable 1.5m RJ11 2core,3452,0,1,202304
EMS02Q20000987HWA0018H,9660001638/00070,3/8/2023,2/14/2023,Reschedule in,-22,14137876,Patch Cord SC/APC-SC/APC Single Mode 2m,20240,0,1,202303
EMS02Q20000987HWA0018H,9660001638/00380,3/8/2023,2/14/2023,Reschedule in,-22,14137876,Patch Cord SC/APC-SC/APC Single Mode 2m,9760,0,1,202303
EMS02Q20000996HWA0019H,9660001648/00070,4/3/2023,3/17/2023,Reschedule in,-17,14137876,Patch Cord SC/APC-SC/APC Single Mode 2m,5277,0,1,202304
EMS02Q20000996HWA0019H,9660001648/00380,4/3/2023,3/17/2023,Reschedule in,-17,14137876,Patch Cord SC/APC-SC/APC Single Mode 2m,20160,0,1,202304
EMS02Q20000996HWA0018H,9660001648/00080,4/3/2023,4/16/2023,Reschedule out,13,14190002,Power Connector 1PIN 50V 2A R/A Male Soc,22000,0,1000,202305
EMS02Q20000996HWA0024H,9660001648/00110,4/8/2023,4/16/2023,Reschedule out,8,16050096,Push Switch 2P2T 12VDC 1A THT 3.6mm,15000,0,1000,202305
EMS02Q20000987HWA0019H,9660001638/00110,4/20/2023,4/16/2023,Reschedule in,-4,16050096,Push Switch 2P2T 12VDC 1A THT 3.6mm,30000,0,1000,202305
EMS02Q20000901HWA0022K,9660001540/01150,2/2/2023,1/24/2023,Reschedule in,-9,21170481,"Conductor,DKBA8.055.5199,Pillar-Conflux",25000,0,20000,202302
EMS02Q20000987HWA0020H,9660001638/00140,3/17/2023,4/16/2023,Reschedule out,30,21170481,"Conductor,DKBA8.055.5199,Pillar-Conflux",40000,0,20000,202305
EMS02Q20000972HWA0014H 6H 8H 13H 18H 19H,9660001623/00260,3/8/2023,2/14/2023,Reschedule in,-22,21206383-001,"EchoLife HG8145V5 plastic parts , 212063",18890,0,5,202303
EMS02Q20000941HWA0003H,9660001582/00030,12/30/2023,3/17/2023,Reschedule in,-288,2221314,"Adapter,-5degC,45degC,90V,264V,12V/2A,CE",200,0,1,202304
EMS02Q20000991HWA0001K,9660001642/00010,2/26/2023,Cancel PO,Cancel PO,Cancel PO,40020486,DDR3 DRAM 2Gbit 800MHz 16bit 1.5V FBGA96,10,10,10,Excess
EMS02Q20000987HWA0021H,9660001638/00020,3/17/2023,3/17/2023,Ok,0,4050278,Signal Cable 1.5m RJ11 2core,30000,0,1,202304
EMS02Q20000952HWA0018K,9660001597/00070,2/1/2023,1/24/2023,Reschedule in,-8,7091450,Chip Thick Film Resistor 0.25W 0.068ohm,50000,0,5000,202302
EMS02Q20000936HWA0002K,9660001568/00020,1/20/2023,2/14/2023,Reschedule out,25,40061372,"SLC NAND FLASH,1Gbit,SPI Nand,104MHz,128",110,0,10,202303
EMS02Q20001010HWA0001K,9660001692/00010,1/20/2023,2/14/2023,Reschedule out,25,40061372,"SLC NAND FLASH,1Gbit,SPI Nand,104MHz,128",210,0,10,202303
EMS02Q20000979HWA0002K,9660001630/00020,1/20/2023,1/24/2023,Reschedule out,4,99014QEX,"SLCNANDFLASH-1Gbit,SPINand-104MHz-12",3000,0,10,202302
EMS02Q20000995HWA0003K,9660001647/00010,12/30/2023,4/16/2023,Reschedule in,-258,03015BCM,"PCB,EchoLife ONT,HS8145VD,GPON Terminal",10106,0,1,202305
EMS02Q20001041HWA0002H,9660001752/00020,12/30/2023,4/16/2023,Reschedule in,-258,03015BCM,"PCB,EchoLife ONT,HS8145VD,GPON Terminal",20000,0,1,202305
EMS02Q20001041HWA0002H,9660001752/00030,12/30/2023,4/16/2023,Reschedule in,-258,4050278,Signal Cable 1.5m RJ11 2core,20203,0,1,202305
